,Unnamed: 0,conversation id,turn,score distilbert,score roberta,distilbert_input_score,distilbert_output_score,roberta_input_score,roberta_output_score,distilbert_input_label,distilbert_output_label,roberta_input_label,roberta_output_label
100,100,10,0,"(0.005080163478851318, 0.9429832100868225)","(0.012134422678304658, 0.9173635688877214)",0.005080163478851318,0.9429832100868225,0.012134422678304658,0.9173635688877214,0,1,0,1
101,101,10,1,"(0.0691131055355072, 0.022458642721176147)","(0.6942712075238597, 0.061569004296535286)",0.0691131055355072,0.022458642721176147,0.6942712075238597,0.061569004296535286,0,0,1,0
102,102,10,2,"(0.0024276673793792725, 0.0004986822605133057)","(0.01948025521980739, 0.005122044817589825)",0.0024276673793792725,0.0004986822605133057,0.01948025521980739,0.005122044817589825,0,0,0,0
103,103,10,3,"(0.0005130767822265625, 0.0008183419704437256)","(0.005249958713253061, 0.005056873736116181)",0.0005130767822265625,0.0008183419704437256,0.005249958713253061,0.005056873736116181,0,0,0,0
104,104,10,4,"(0.017147451639175415, 0.00042814016342163086)","(0.016284960532309097, 0.0069520004114723985)",0.017147451639175415,0.00042814016342163086,0.016284960532309097,0.0069520004114723985,0,0,0,0
105,105,10,5,"(0.0011629164218902588, 0.0004844069480895996)","(0.012762023061541804, 0.008943337625147721)",0.0011629164218902588,0.0004844069480895996,0.012762023061541804,0.008943337625147721,0,0,0,0
106,106,10,6,"(0.00205838680267334, 0.001066446304321289)","(0.028737281321084936, 0.004952074918663362)",0.00205838680267334,0.001066446304321289,0.028737281321084936,0.004952074918663362,0,0,0,0
107,107,10,7,"(0.002831190824508667, 0.000701218843460083)","(0.05413875293169952, 0.005150486977297912)",0.002831190824508667,0.000701218843460083,0.05413875293169952,0.005150486977297912,0,0,0,0
108,108,10,8,"(0.0008018910884857178, 0.0005488395690917969)","(0.0073609322904088425, 0.005079116444364026)",0.0008018910884857178,0.0005488395690917969,0.0073609322904088425,0.005079116444364026,0,0,0,0
109,109,10,9,"(0.013013005256652832, 0.0008995532989501953)","(0.04172814311786826, 0.02096866987501869)",0.013013005256652832,0.0008995532989501953,0.04172814311786826,0.02096866987501869,0,0,0,0
110,110,11,0,"(0.9731642603874207, 0.008482515811920166)","(0.9235204425195602, 0.0852636166813465)",0.9731642603874207,0.008482515811920166,0.9235204425195602,0.0852636166813465,1,0,1,0
111,111,11,1,"(0.0007229149341583252, 0.002245306968688965)","(0.007273722270223936, 0.02372804072789503)",0.0007229149341583252,0.002245306968688965,0.007273722270223936,0.02372804072789503,0,0,0,0
112,112,11,2,"(0.0007040202617645264, 0.00041362643241882324)","(0.00502172171975113, 0.005496784411426998)",0.0007040202617645264,0.00041362643241882324,0.00502172171975113,0.005496784411426998,0,0,0,0
113,113,11,3,"(0.0005604326725006104, 0.0007223784923553467)","(0.005170040844760414, 0.005063302619432749)",0.0005604326725006104,0.0007223784923553467,0.005170040844760414,0.005063302619432749,0,0,0,0
114,114,11,4,"(0.00811314582824707, 0.0004850625991821289)","(0.1442125453711543, 0.00533456038991268)",0.00811314582824707,0.0004850625991821289,0.1442125453711543,0.00533456038991268,0,0,0,0
115,115,11,5,"(0.031111687421798706, 0.00418621301651001)","(0.08198475763377829, 0.028261966775003092)",0.031111687421798706,0.00418621301651001,0.08198475763377829,0.028261966775003092,0,0,0,0
116,116,11,6,"(0.0020561516284942627, 0.0004311800003051758)","(0.026086664395179458, 0.007385134132840965)",0.0020561516284942627,0.0004311800003051758,0.026086664395179458,0.007385134132840965,0,0,0,0
117,117,11,7,"(0.0035170912742614746, 0.9725370407104492)","(0.9759214444098322, 0.9363219896446981)",0.0035170912742614746,0.9725370407104492,0.9759214444098322,0.9363219896446981,0,1,1,1
118,118,11,8,"(0.0010271966457366943, 0.0007548332214355469)","(0.015003546351092741, 0.005582224956040592)",0.0010271966457366943,0.0007548332214355469,0.015003546351092741,0.005582224956040592,0,0,0,0
119,119,11,9,"(0.0015604496002197266, 0.002492278814315796)","(0.010108477994731547, 0.05638438810454143)",0.0015604496002197266,0.002492278814315796,0.010108477994731547,0.05638438810454143,0,0,0,0
120,120,12,0,"(0.9693467915058136, 0.0014114975929260254)","(0.8420828792784463, 0.007346560264675279)",0.9693467915058136,0.0014114975929260254,0.8420828792784463,0.007346560264675279,1,0,1,0
121,121,12,1,"(0.015080451965332031, 0.0004246234893798828)","(0.09642859045077383, 0.0075536263680854405)",0.015080451965332031,0.0004246234893798828,0.09642859045077383,0.0075536263680854405,0,0,0,0
122,122,12,2,"(0.07339602708816528, 0.0005689263343811035)","(0.08487220626742689, 0.0054208907342968215)",0.07339602708816528,0.0005689263343811035,0.08487220626742689,0.0054208907342968215,0,0,0,0
123,123,12,3,"(0.041187673807144165, 0.004144549369812012)","(0.1628976507194551, 0.11730710277950832)",0.041187673807144165,0.004144549369812012,0.1628976507194551,0.11730710277950832,0,0,0,0
124,124,12,4,"(0.0029622316360473633, 0.0019881129264831543)","(0.10846205665471607, 0.009164719698986048)",0.0029622316360473633,0.0019881129264831543,0.10846205665471607,0.009164719698986048,0,0,0,0
125,125,12,5,"(0.0006162524223327637, 0.0004957616329193115)","(0.012418158349537951, 0.004818808699128612)",0.0006162524223327637,0.0004957616329193115,0.012418158349537951,0.004818808699128612,0,0,0,0
126,126,12,6,"(0.0004214644432067871, 0.0005130767822265625)","(0.005217437276781655, 0.00508077452543815)",0.0004214644432067871,0.0005130767822265625,0.005217437276781655,0.00508077452543815,0,0,0,0
127,127,12,7,"(0.0005497336387634277, 0.0009146928787231445)","(0.006176875720212332, 0.0067768820913342125)",0.0005497336387634277,0.0009146928787231445,0.006176875720212332,0.0067768820913342125,0,0,0,0
128,128,12,8,"(0.0011619031429290771, 0.0008384883403778076)","(0.004858367208857685, 0.005041389512737407)",0.0011619031429290771,0.0008384883403778076,0.004858367208857685,0.005041389512737407,0,0,0,0
129,129,12,9,"(0.0004501938819885254, 0.0009562075138092041)","(0.005352178846550189, 0.005204166422484887)",0.0004501938819885254,0.0009562075138092041,0.005352178846550189,0.005204166422484887,0,0,0,0
130,130,13,0,"(0.9712267518043518, 0.15111610293388367)","(0.9504753458974027, 0.3569607317024813)",0.9712267518043518,0.15111610293388367,0.9504753458974027,0.3569607317024813,1,0,1,0
131,131,13,1,"(0.9755359888076782, 0.890599399805069)","(0.9092875827970137, 0.8742958244938915)",0.9755359888076782,0.890599399805069,0.9092875827970137,0.8742958244938915,1,1,1,1
132,132,13,2,"(0.9762156307697296, 0.0008438229560852051)","(0.9730064335733073, 0.006639477078855487)",0.9762156307697296,0.0008438229560852051,0.9730064335733073,0.006639477078855487,1,0,1,0
133,133,13,3,"(0.0005048215389251709, 0.0003789663314819336)","(0.005463335664548578, 0.005265156029780835)",0.0005048215389251709,0.0003789663314819336,0.005463335664548578,0.005265156029780835,0,0,0,0
134,134,13,4,"(0.0011900365352630615, 0.0005083978176116943)","(0.006431636390124322, 0.005357834963802823)",0.0011900365352630615,0.0005083978176116943,0.006431636390124322,0.005357834963802823,0,0,0,0
135,135,13,5,"(0.003031015396118164, 0.00042045116424560547)","(0.05049758063168346, 0.00611895513832736)",0.003031015396118164,0.00042045116424560547,0.05049758063168346,0.00611895513832736,0,0,0,0
136,136,13,6,"(0.0017715394496917725, 0.0011458992958068848)","(0.02204168764777167, 0.017141912172565894)",0.0017715394496917725,0.0011458992958068848,0.02204168764777167,0.017141912172565894,0,0,0,0
137,137,13,7,"(0.012076407670974731, 0.00039124488830566406)","(0.025977601120212995, 0.005860130178066956)",0.012076407670974731,0.00039124488830566406,0.025977601120212995,0.005860130178066956,0,0,0,0
138,138,13,8,"(0.0013539493083953857, 0.0006376802921295166)","(0.16477074189135607, 0.00702330869809169)",0.0013539493083953857,0.0006376802921295166,0.16477074189135607,0.00702330869809169,0,0,0,0
139,139,13,9,"(0.0017757415771484375, 0.003088533878326416)","(0.0112148685483276, 0.015420576974069856)",0.0017757415771484375,0.003088533878326416,0.0112148685483276,0.015420576974069856,0,0,0,0
140,140,14,0,"(0.9807936549186707, 0.0038406848907470703)","(0.9721591068068448, 0.09237197044810472)",0.9807936549186707,0.0038406848907470703,0.9721591068068448,0.09237197044810472,1,0,1,0
141,141,14,1,"(0.1101241409778595, 0.0007196366786956787)","(0.8677836124466525, 0.0058066183856134755)",0.1101241409778595,0.0007196366786956787,0.8677836124466525,0.0058066183856134755,0,0,1,0
142,142,14,2,"(0.7879551351070404, 0.0021652579307556152)","(0.8733891852065693, 0.05793986830105674)",0.7879551351070404,0.0021652579307556152,0.8733891852065693,0.05793986830105674,1,0,1,0
143,143,14,3,"(0.0037674307823181152, 0.00047203898429870605)","(0.02201803351488145, 0.8825193328497576)",0.0037674307823181152,0.00047203898429870605,0.02201803351488145,0.8825193328497576,0,0,0,1
144,144,14,4,"(0.001232147216796875, 0.0017953217029571533)","(0.024295667576556084, 0.054706740128471404)",0.001232147216796875,0.0017953217029571533,0.024295667576556084,0.054706740128471404,0,0,0,0
145,145,14,5,"(0.9830436110496521, 0.0006399154663085938)","(0.9766173360036584, 0.004870039521455739)",0.9830436110496521,0.0006399154663085938,0.9766173360036584,0.004870039521455739,1,0,1,0
146,146,14,6,"(0.001551806926727295, 0.0008696019649505615)","(0.009574653022167603, 0.006930763550475128)",0.001551806926727295,0.0008696019649505615,0.009574653022167603,0.006930763550475128,0,0,0,0
147,147,14,7,"(0.0006901025772094727, 0.0006286203861236572)","(0.006687077585307493, 0.005233878922983621)",0.0006901025772094727,0.0006286203861236572,0.006687077585307493,0.005233878922983621,0,0,0,0
148,148,14,8,"(0.0004845261573791504, 0.0004190802574157715)","(0.00557068552760563, 0.005681802650880638)",0.0004845261573791504,0.0004190802574157715,0.00557068552760563,0.005681802650880638,0,0,0,0
149,149,14,9,"(0.0006528794765472412, 0.000387728214263916)","(0.006683176572356555, 0.00489711477166456)",0.0006528794765472412,0.000387728214263916,0.006683176572356555,0.00489711477166456,0,0,0,0
150,150,15,0,"(0.0038318932056427, 0.8045791387557983)","(0.015546201941197052, 0.9576314742010408)",0.0038318932056427,0.8045791387557983,0.015546201941197052,0.9576314742010408,0,1,0,1
151,151,15,1,"(0.1252060830593109, 0.0025332868099212646)","(0.9474789066457218, 0.01768200953393422)",0.1252060830593109,0.0025332868099212646,0.9474789066457218,0.01768200953393422,0,0,1,0
152,152,15,2,"(0.0005513429641723633, 0.0003902316093444824)","(0.005224770540902752, 0.005044822912365907)",0.0005513429641723633,0.0003902316093444824,0.005224770540902752,0.005044822912365907,0,0,0,0
153,153,15,3,"(0.0028592348098754883, 0.0005204081535339355)","(0.005809674719707395, 0.0051074450217359554)",0.0028592348098754883,0.0005204081535339355,0.005809674719707395,0.0051074450217359554,0,0,0,0
154,154,15,4,"(0.0006292164325714111, 0.0027210116386413574)","(0.005026481853042226, 0.009129307405210358)",0.0006292164325714111,0.0027210116386413574,0.005026481853042226,0.009129307405210358,0,0,0,0
155,155,15,5,"(0.0009074509143829346, 0.00048154592514038086)","(0.005453524966812426, 0.005086029473335965)",0.0009074509143829346,0.00048154592514038086,0.005453524966812426,0.005086029473335965,0,0,0,0
156,156,15,6,"(0.0006493926048278809, 0.0015021562576293945)","(0.005422811512373202, 0.011589417067936359)",0.0006493926048278809,0.0015021562576293945,0.005422811512373202,0.011589417067936359,0,0,0,0
157,157,15,7,"(0.0008776187896728516, 0.0004113614559173584)","(0.005698599515707526, 0.005361688689417286)",0.0008776187896728516,0.0004113614559173584,0.005698599515707526,0.005361688689417286,0,0,0,0
158,158,15,8,"(0.0009221136569976807, 0.0004894137382507324)","(0.03139558631978759, 0.010465055895482864)",0.0009221136569976807,0.0004894137382507324,0.03139558631978759,0.010465055895482864,0,0,0,0
159,159,15,9,"(0.00697895884513855, 0.0017024576663970947)","(0.13475535893339016, 0.008071610455843722)",0.00697895884513855,0.0017024576663970947,0.13475535893339016,0.008071610455843722,0,0,0,0
160,160,16,0,"(0.0013947784900665283, 0.03983527421951294)","(0.10114492261422953, 0.7321192968350649)",0.0013947784900665283,0.03983527421951294,0.10114492261422953,0.7321192968350649,0,0,0,1
161,161,16,1,"(0.002249389886856079, 0.012021839618682861)","(0.7471951454523678, 0.9149024585517278)",0.002249389886856079,0.012021839618682861,0.7471951454523678,0.9149024585517278,0,0,1,1
162,162,16,2,"(0.002547740936279297, 0.025903910398483276)","(0.8782680138504747, 0.6844858599255139)",0.002547740936279297,0.025903910398483276,0.8782680138504747,0.6844858599255139,0,0,1,1
163,163,16,3,"(0.9446773529052734, 0.2416655719280243)","(0.9487023745821956, 0.7816473727216008)",0.9446773529052734,0.2416655719280243,0.9487023745821956,0.7816473727216008,1,0,1,1
164,164,16,4,"(0.0008659958839416504, 0.0010991394519805908)","(0.006286419014953105, 0.04610081069059926)",0.0008659958839416504,0.0010991394519805908,0.006286419014953105,0.04610081069059926,0,0,0,0
165,165,16,5,"(0.0009282827377319336, 0.0015342235565185547)","(0.016421052205276027, 0.04400001251038925)",0.0009282827377319336,0.0015342235565185547,0.016421052205276027,0.04400001251038925,0,0,0,0
166,166,16,6,"(0.0005797445774078369, 0.0006317794322967529)","(0.0052799488018006905, 0.0051181172145477625)",0.0005797445774078369,0.0006317794322967529,0.0052799488018006905,0.0051181172145477625,0,0,0,0
167,167,16,7,"(0.0008052587509155273, 0.0004184246063232422)","(0.005182612939520575, 0.005028514082124204)",0.0008052587509155273,0.0004184246063232422,0.005182612939520575,0.005028514082124204,0,0,0,0
168,168,16,8,"(0.8483162224292755, 0.004482537508010864)","(0.8780128188442514, 0.11588758578198204)",0.8483162224292755,0.004482537508010864,0.8780128188442514,0.11588758578198204,1,0,1,0
169,169,16,9,"(0.000567018985748291, 0.00037729740142822266)","(0.005393919848350394, 0.005247924585164137)",0.000567018985748291,0.00037729740142822266,0.005393919848350394,0.005247924585164137,0,0,0,0
170,170,17,0,"(0.11731168627738953, 0.8387472331523895)","(0.8517338075350472, 0.7468831666117758)",0.11731168627738953,0.8387472331523895,0.8517338075350472,0.7468831666117758,0,1,1,1
171,171,17,1,"(0.0006080567836761475, 0.0004451572895050049)","(0.008354115298123443, 0.007306221744279466)",0.0006080567836761475,0.0004451572895050049,0.008354115298123443,0.007306221744279466,0,0,0,0
172,172,17,2,"(0.00137367844581604, 0.000885695219039917)","(0.007520184201460488, 0.005353326352062247)",0.00137367844581604,0.000885695219039917,0.007520184201460488,0.005353326352062247,0,0,0,0
173,173,17,3,"(0.0005874335765838623, 0.00039693713188171387)","(0.004941590137361998, 0.004873962701454948)",0.0005874335765838623,0.00039693713188171387,0.004941590137361998,0.004873962701454948,0,0,0,0
174,174,17,4,"(0.008580237627029419, 0.0005329549312591553)","(0.0920528846100966, 0.005046247199289889)",0.008580237627029419,0.0005329549312591553,0.0920528846100966,0.005046247199289889,0,0,0,0
175,175,17,5,"(0.0011959671974182129, 0.0004265904426574707)","(0.005120630826692211, 0.00514216204418994)",0.0011959671974182129,0.0004265904426574707,0.005120630826692211,0.00514216204418994,0,0,0,0
176,176,17,6,"(0.00413098931312561, 0.0006168484687805176)","(0.025769111036890918, 0.020348325780504318)",0.00413098931312561,0.0006168484687805176,0.025769111036890918,0.020348325780504318,0,0,0,0
177,177,17,7,"(0.009574353694915771, 0.0006282031536102295)","(0.09943363608472372, 0.029303426752915966)",0.009574353694915771,0.0006282031536102295,0.09943363608472372,0.029303426752915966,0,0,0,0
178,178,17,8,"(0.0046904683113098145, 0.0007010400295257568)","(0.1138783249390558, 0.044899129232742134)",0.0046904683113098145,0.0007010400295257568,0.1138783249390558,0.044899129232742134,0,0,0,0
179,179,17,9,"(0.0023665428161621094, 0.0006349384784698486)","(0.004995724151618648, 0.005156251471939289)",0.0023665428161621094,0.0006349384784698486,0.004995724151618648,0.005156251471939289,0,0,0,0
180,180,18,0,"(0.0765119194984436, 0.0026955604553222656)","(0.41555416727648414, 0.022083344252674643)",0.0765119194984436,0.0026955604553222656,0.41555416727648414,0.022083344252674643,0,0,0,0
181,181,18,1,"(0.0012813210487365723, 0.0005904734134674072)","(0.005673589467027551, 0.005273874143882991)",0.0012813210487365723,0.0005904734134674072,0.005673589467027551,0.005273874143882991,0,0,0,0
182,182,18,2,"(0.0015304088592529297, 0.0010387003421783447)","(0.013734509163415747, 0.006063309821774452)",0.0015304088592529297,0.0010387003421783447,0.013734509163415747,0.006063309821774452,0,0,0,0
183,183,18,3,"(0.0032533109188079834, 0.0005450844764709473)","(0.20166789628450935, 0.008375038181808271)",0.0032533109188079834,0.0005450844764709473,0.20166789628450935,0.008375038181808271,0,0,0,0
184,184,18,4,"(0.0009004771709442139, 0.0005129575729370117)","(0.015348152290073138, 0.005594461904794768)",0.0009004771709442139,0.0005129575729370117,0.015348152290073138,0.005594461904794768,0,0,0,0
185,185,18,5,"(0.001039057970046997, 0.0007601678371429443)","(0.005202337490699382, 0.005360732627104089)",0.001039057970046997,0.0007601678371429443,0.005202337490699382,0.005360732627104089,0,0,0,0
186,186,18,6,"(0.0025531649589538574, 0.9686818420886993)","(0.008588379891533882, 0.961031751568111)",0.0025531649589538574,0.9686818420886993,0.008588379891533882,0.961031751568111,0,1,0,1
187,187,18,7,"(0.9801105260848999, 0.0020175576210021973)","(0.977269005912336, 0.0054444469518478795)",0.9801105260848999,0.0020175576210021973,0.977269005912336,0.0054444469518478795,1,0,1,0
188,188,18,8,"(0.0007672905921936035, 0.0006993114948272705)","(0.00534747713844477, 0.00521710070285828)",0.0007672905921936035,0.0006993114948272705,0.00534747713844477,0.00521710070285828,0,0,0,0
189,189,18,9,"(0.00043341517448425293, 0.00037741661071777344)","(0.005438240809969048, 0.005122443331906768)",0.00043341517448425293,0.00037741661071777344,0.005438240809969048,0.005122443331906768,0,0,0,0
190,190,19,0,"(0.9749526977539062, 0.0052430033683776855)","(0.8453684177683154, 0.10149915480243081)",0.9749526977539062,0.0052430033683776855,0.8453684177683154,0.10149915480243081,1,0,1,0
191,191,19,1,"(0.9777050018310547, 0.03825104236602783)","(0.9750165034782502, 0.9039895974115452)",0.9777050018310547,0.03825104236602783,0.9750165034782502,0.9039895974115452,1,0,1,1
192,192,19,2,"(0.0008866488933563232, 0.000391542911529541)","(0.005059316618628645, 0.004847831411887264)",0.0008866488933563232,0.000391542911529541,0.005059316618628645,0.004847831411887264,0,0,0,0
193,193,19,3,"(0.004870951175689697, 0.009639710187911987)","(0.17652619983799947, 0.19289813330815095)",0.004870951175689697,0.009639710187911987,0.17652619983799947,0.19289813330815095,0,0,0,0
194,194,19,4,"(0.0006935000419616699, 0.0005593001842498779)","(0.00558575180544631, 0.005015873644271907)",0.0006935000419616699,0.0005593001842498779,0.00558575180544631,0.005015873644271907,0,0,0,0
195,195,19,5,"(0.002318441867828369, 0.0004051029682159424)","(0.005202219039438264, 0.005284333281095906)",0.002318441867828369,0.0004051029682159424,0.005202219039438264,0.005284333281095906,0,0,0,0
196,196,19,6,"(0.9654506742954254, 0.19160231947898865)","(0.9438628535130057, 0.9236915591700486)",0.9654506742954254,0.19160231947898865,0.9438628535130057,0.9236915591700486,1,0,1,1
197,197,19,7,"(0.001956164836883545, 0.0007336139678955078)","(0.04320455827407509, 0.005803849791617211)",0.001956164836883545,0.0007336139678955078,0.04320455827407509,0.005803849791617211,0,0,0,0
198,198,19,8,"(0.0006704926490783691, 0.0006326735019683838)","(0.005609613403531768, 0.004962042660713492)",0.0006704926490783691,0.0006326735019683838,0.005609613403531768,0.004962042660713492,0,0,0,0
199,199,19,9,"(0.0019333958625793457, 0.0004691183567047119)","(0.005733105231230577, 0.005766252044506672)",0.0019333958625793457,0.0004691183567047119,0.005733105231230577,0.005766252044506672,0,0,0,0
